,sm,sm_uncertainty,flag,freqbandID,dnflag,mode,sensor,t0,_datetime
1996-11-12,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-11-13,0.43884337,0.05031962,0,128,2,2,2,9813.2625,1996-11-13 06:18:00.000000000
1996-11-14,0.53663737,0.05031962,0,128,2,2,2,9814.254166666668,1996-11-14 06:06:00.000028800
1996-11-15,0.56042314,0.05031962,0,128,2,2,2,9815.245833333332,1996-11-15 05:53:59.999971200
1996-11-16,0.56108797,0.05031962,0,128,2,2,2,9816.2375,1996-11-16 05:42:00.000000000
1996-11-17,0.72474074,0.05031962,0,128,2,2,2,9817.229166666666,1996-11-17 05:30:00.000028800
1996-11-18,0.64618826,0.05031962,0,128,2,2,2,9818.220833333333,1996-11-18 05:17:59.999971200
1996-11-19,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-11-20,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-11-21,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-11-22,0.7110703,0.05031962,0,128,2,2,2,9822.254166666668,1996-11-22 06:06:00.000028800
1996-11-23,0.60129124,0.05031962,0,128,2,2,2,9823.245833333332,1996-11-23 05:53:59.999971200
1996-11-24,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-11-25,0.5887019,0.05031962,0,128,2,2,2,9825.229166666666,1996-11-25 05:30:00.000028800
1996-11-26,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-11-27,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-11-28,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-11-29,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-11-30,0.52710664,0.05031962,0,128,2,2,2,9830.258333333333,1996-11-30 06:11:59.999971200
1996-12-01,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-02,0.52585834,0.05031962,0,128,2,2,2,9832.241666666667,1996-12-02 05:48:00.000028800
1996-12-03,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-04,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-05,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-06,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-07,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-08,0.51259214,0.05031962,0,128,2,2,2,9838.2625,1996-12-08 06:18:00.000000000
1996-12-09,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-10,0.68520105,0.05031962,0,128,2,2,2,9840.245833333332,1996-12-10 05:53:59.999971200
1996-12-11,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-12,0.6436653,0.05031962,0,128,2,2,2,9842.229166666666,1996-12-12 05:30:00.000028800
1996-12-13,0.7367435,0.05031962,0,128,2,2,2,9843.220833333333,1996-12-13 05:17:59.999971200
1996-12-14,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-15,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-16,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-17,0.5757499,0.05031962,0,128,2,2,2,9847.254166666668,1996-12-17 06:06:00.000028800
1996-12-18,0.5862608,0.05031962,0,128,2,2,2,9848.245833333332,1996-12-18 05:53:59.999971200
1996-12-19,0.6977776,0.05031962,0,128,2,2,2,9849.2375,1996-12-19 05:42:00.000000000
1996-12-20,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-21,0.683217,0.05031962,0,128,2,2,2,9851.220833333333,1996-12-21 05:17:59.999971200
1996-12-22,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-23,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-24,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-25,0.57472646,0.05031962,0,128,2,2,2,9855.258333333333,1996-12-25 06:11:59.999971200
1996-12-26,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-27,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-28,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-29,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-30,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1996-12-31,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-01,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-02,0.50736195,0.05031962,0,128,2,2,2,9863.2625,1997-01-02 06:18:00.000000000
1997-01-03,0.38956696,0.05031962,0,128,2,2,2,9864.254166666668,1997-01-03 06:06:00.000028800
1997-01-04,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-05,0.50989056,0.05031962,0,128,2,2,2,9866.2375,1997-01-05 05:42:00.000000000
1997-01-06,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-07,0.43241152,0.05031962,0,128,2,2,2,9868.220833333333,1997-01-07 05:17:59.999971200
1997-01-08,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-09,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-10,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-11,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-12,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-13,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-14,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-15,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-16,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-17,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-18,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-19,0.53736097,0.05031962,0,128,2,2,2,9880.258333333333,1997-01-19 06:11:59.999971200
1997-01-20,0.45517883,0.05031962,0,128,2,2,2,9881.25,1997-01-20 06:00:00.000000000
1997-01-21,0.53764844,0.05031962,0,128,2,2,2,9882.241666666667,1997-01-21 05:48:00.000028800
1997-01-22,0.49800608,0.05031962,0,128,2,2,2,9883.233333333334,1997-01-22 05:35:59.999971200
1997-01-23,0.5331027,0.05031962,0,128,2,2,2,9884.225,1997-01-23 05:24:00.000000000
1997-01-24,0.6499738,0.05031962,0,128,2,2,2,9885.216666666667,1997-01-24 05:12:00.000028800
1997-01-25,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-26,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-27,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-28,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-29,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-01-30,0.49772835,0.05031962,0,128,2,2,2,9891.2375,1997-01-30 05:42:00.000000000
1997-01-31,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-01,0.63760304,0.05031962,0,128,2,2,2,9893.220833333333,1997-02-01 05:17:59.999971200
1997-02-02,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-03,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-04,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-05,0.53511363,0.05031962,0,128,2,2,2,9897.258333333333,1997-02-05 06:11:59.999971200
1997-02-06,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-07,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-08,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-09,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-10,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-11,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-12,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-13,0.4491407,0.05031962,0,128,2,2,2,9905.258333333333,1997-02-13 06:11:59.999971200
1997-02-14,0.5097866,0.05031962,0,128,2,2,2,9906.25,1997-02-14 06:00:00.000000000
1997-02-15,0.5580694,0.05031962,0,128,2,2,2,9907.241666666667,1997-02-15 05:48:00.000028800
1997-02-16,0.5976091,0.05031962,0,128,2,2,2,9908.233333333334,1997-02-16 05:35:59.999971200
1997-02-17,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-18,0.72225505,0.05031962,0,128,2,2,2,9910.216666666667,1997-02-18 05:12:00.000028800
1997-02-19,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-20,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-21,0.5024229,0.05031962,0,128,2,2,2,9913.2625,1997-02-21 06:18:00.000000000
1997-02-22,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-23,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-24,0.48999396,0.05031962,0,128,2,2,2,9916.2375,1997-02-24 05:42:00.000000000
1997-02-25,0.6462676,0.05031962,0,128,2,2,2,9917.229166666666,1997-02-25 05:30:00.000028800
1997-02-26,0.69129044,0.05031962,0,128,2,2,2,9918.220833333333,1997-02-26 05:17:59.999971200
1997-02-27,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-02-28,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-01,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-02,0.4825684,0.05031962,0,128,2,2,2,9922.258333333333,1997-03-02 06:11:59.999971200
1997-03-03,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-04,0.57436645,0.05031962,0,128,2,2,2,9924.241666666667,1997-03-04 05:48:00.000028800
1997-03-05,0.5518205,0.05031962,0,128,2,2,2,9925.233333333334,1997-03-05 05:35:59.999971200
1997-03-06,0.58031535,0.05031962,0,128,2,2,2,9926.225,1997-03-06 05:24:00.000000000
1997-03-07,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-08,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-09,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-10,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-11,0.5054175,0.05031962,0,128,2,2,2,9931.25,1997-03-11 06:00:00.000000000
1997-03-12,0.49237448,0.05031962,0,128,2,2,2,9932.241666666667,1997-03-12 05:48:00.000028800
1997-03-13,0.5937391,0.05031962,0,128,2,2,2,9933.233333333334,1997-03-13 05:35:59.999971200
1997-03-14,0.5590772,0.05031962,0,128,2,2,2,9934.225,1997-03-14 05:24:00.000000000
1997-03-15,0.6011362,0.05031962,0,128,2,2,2,9935.216666666667,1997-03-15 05:12:00.000028800
1997-03-16,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-17,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-18,0.49609736,0.05031962,0,128,2,2,2,9938.2625,1997-03-18 06:18:00.000000000
1997-03-19,0.3876052,0.05031962,0,128,2,2,2,9939.254166666668,1997-03-19 06:06:00.000028800
1997-03-20,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-21,0.5264215,0.05031962,0,128,2,2,2,9941.2375,1997-03-21 05:42:00.000000000
1997-03-22,0.5237452,0.05031962,0,128,2,2,2,9942.229166666666,1997-03-22 05:30:00.000028800
1997-03-23,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-24,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-25,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-03-26,0.48937473,0.05031962,0,128,2,2,2,9946.266666666666,1997-03-26 06:24:00.000028800
1997-03-27,0.46595308,0.05031962,0,128,2,2,2,9947.258333333333,1997-03-27 06:11:59.999971200
1997-03-28,0.4765342,0.05031962,0,128,2,2,2,9948.25,1997-03-28 06:00:00.000000000
1997-03-29,0.477091,0.05031962,0,128,2,2,2,9949.241666666667,1997-03-29 05:48:00.000028800
1997-03-30,0.5517368,0.05031962,0,128,2,2,2,9950.233333333334,1997-03-30 05:35:59.999971200
1997-03-31,0.6941591,0.05031962,0,128,2,2,2,9951.225,1997-03-31 05:24:00.000000000
1997-04-01,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-02,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-03,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-04,0.4356601,0.05031962,0,128,2,2,2,9955.258333333333,1997-04-04 06:11:59.999971200
1997-04-05,0.43535087,0.05031962,0,128,2,2,2,9956.25,1997-04-05 06:00:00.000000000
1997-04-06,0.40466735,0.05031962,0,128,2,2,2,9957.241666666667,1997-04-06 05:48:00.000028800
1997-04-07,0.5548894,0.05031962,0,128,2,2,2,9958.233333333334,1997-04-07 05:35:59.999971200
1997-04-08,0.48265585,0.05031962,0,128,2,2,2,9959.225,1997-04-08 05:24:00.000000000
1997-04-09,0.5540183,0.05031962,0,128,2,2,2,9960.216666666667,1997-04-09 05:12:00.000028800
1997-04-10,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-11,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-12,0.43115577,0.05031962,0,128,2,2,2,9963.2625,1997-04-12 06:18:00.000000000
1997-04-13,0.44339383,0.05031962,0,128,2,2,2,9964.254166666668,1997-04-13 06:06:00.000028800
1997-04-14,0.48067045,0.05031962,0,128,2,2,2,9965.245833333332,1997-04-14 05:53:59.999971200
1997-04-15,0.53913933,0.05031962,0,128,2,2,2,9966.2375,1997-04-15 05:42:00.000000000
1997-04-16,0.5307236,0.05031962,0,128,2,2,2,9967.229166666666,1997-04-16 05:30:00.000028800
1997-04-17,0.51184905,0.05031962,0,128,2,2,2,9968.220833333333,1997-04-17 05:17:59.999971200
1997-04-18,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-19,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-20,0.45577353,0.05031962,0,128,2,2,2,9971.266666666666,1997-04-20 06:24:00.000028800
1997-04-21,0.4895938,0.05031962,0,128,2,2,2,9972.258333333333,1997-04-21 06:11:59.999971200
1997-04-22,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-23,0.51747763,0.05031962,0,128,2,2,2,9974.241666666667,1997-04-23 05:48:00.000028800
1997-04-24,0.54291135,0.05031962,0,128,2,2,2,9975.233333333334,1997-04-24 05:35:59.999971200
1997-04-25,0.5252207,0.05031962,0,128,2,2,2,9976.225,1997-04-25 05:24:00.000000000
1997-04-26,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-27,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-28,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-04-29,0.45635092,0.05031962,0,128,2,2,2,9980.258333333333,1997-04-29 06:11:59.999971200
1997-04-30,0.41976792,0.05031962,0,128,2,2,2,9981.25,1997-04-30 06:00:00.000000000
1997-05-01,0.4325915,0.05031962,0,128,2,2,2,9982.241666666667,1997-05-01 05:48:00.000028800
1997-05-02,0.46677825,0.05031962,0,128,2,2,2,9983.233333333334,1997-05-02 05:35:59.999971200
1997-05-03,0.44595668,0.05031962,0,128,2,2,2,9984.225,1997-05-03 05:24:00.000000000
1997-05-04,0.4858452,0.05031962,0,128,2,2,2,9985.216666666667,1997-05-04 05:12:00.000028800
1997-05-05,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-05-06,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-05-07,0.4224708,0.05031962,0,128,2,2,2,9988.2625,1997-05-07 06:18:00.000000000
1997-05-08,0.4815227,0.05031962,0,128,2,2,2,9989.254166666668,1997-05-08 06:06:00.000028800
1997-05-09,0.43343633,0.05031962,0,128,2,2,2,9990.245833333332,1997-05-09 05:53:59.999971200
1997-05-10,0.43352494,0.05031962,0,128,2,2,2,9991.2375,1997-05-10 05:42:00.000000000
1997-05-11,0.43348235,0.05031962,0,128,2,2,2,9992.229166666666,1997-05-11 05:30:00.000028800
1997-05-12,0.42377293,0.05031962,0,128,2,2,2,9993.220833333333,1997-05-12 05:17:59.999971200
1997-05-13,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-05-14,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-05-15,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-05-16,0.3119278,0.05031962,0,128,2,2,2,9997.258333333333,1997-05-16 06:11:59.999971200
1997-05-17,0.3694299,0.05031962,0,128,2,2,2,9998.25,1997-05-17 06:00:00.000000000
1997-05-18,0.3578736,0.05031962,0,128,2,2,2,9999.241666666667,1997-05-18 05:48:00.000028800
1997-05-19,0.40754303,0.05031962,0,128,2,2,2,10000.233333333334,1997-05-19 05:35:59.999971200
1997-05-20,0.40789494,0.05031962,0,128,2,2,2,10001.225,1997-05-20 05:24:00.000000000
1997-05-21,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-05-22,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-05-23,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-05-24,0.41818634,0.05031962,0,128,2,2,2,10005.258333333333,1997-05-24 06:11:59.999971200
1997-05-25,0.32199427,0.05031962,0,128,2,2,2,10006.25,1997-05-25 06:00:00.000000000
1997-05-26,0.4366729,0.05031962,0,128,2,2,2,10007.241666666667,1997-05-26 05:48:00.000028800
1997-05-27,0.3752636,0.05031962,0,128,2,2,2,10008.233333333334,1997-05-27 05:35:59.999971200
1997-05-28,0.3753534,0.05031962,0,128,2,2,2,10009.225,1997-05-28 05:24:00.000000000
1997-05-29,0.38798025,0.05031962,0,128,2,2,2,10010.216666666667,1997-05-29 05:12:00.000028800
1997-05-30,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-05-31,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-01,0.48719215,0.05031962,0,128,2,2,2,10013.2625,1997-06-01 06:18:00.000000000
1997-06-02,0.4999856,0.05031962,0,128,2,2,2,10014.254166666668,1997-06-02 06:06:00.000028800
1997-06-03,0.43974018,0.05031962,0,128,2,2,2,10015.245833333332,1997-06-03 05:53:59.999971200
1997-06-04,0.4581482,0.05031962,0,128,2,2,2,10016.2375,1997-06-04 05:42:00.000000000
1997-06-05,0.41518748,0.05031962,0,128,2,2,2,10017.229166666666,1997-06-05 05:30:00.000028800
1997-06-06,0.4409668,0.05031962,0,128,2,2,2,10018.220833333333,1997-06-06 05:17:59.999971200
1997-06-07,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-08,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-09,0.35485262,0.05031962,0,128,2,2,2,10021.266666666666,1997-06-09 06:24:00.000028800
1997-06-10,0.31985494,0.05031962,0,128,2,2,2,10022.258333333333,1997-06-10 06:11:59.999971200
1997-06-11,0.32176676,0.05031962,0,128,2,2,2,10023.25,1997-06-11 06:00:00.000000000
1997-06-12,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-13,0.32351425,0.05031962,0,128,2,2,2,10025.233333333334,1997-06-13 05:35:59.999971200
1997-06-14,0.34884542,0.05031962,0,128,2,2,2,10026.225,1997-06-14 05:24:00.000000000
1997-06-15,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-16,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-17,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-18,0.3587065,0.05031962,0,128,2,2,2,10030.258333333333,1997-06-18 06:11:59.999971200
1997-06-19,0.33507586,0.05031962,0,128,2,2,2,10031.25,1997-06-19 06:00:00.000000000
1997-06-20,0.4437393,0.05031962,0,128,2,2,2,10032.241666666667,1997-06-20 05:48:00.000028800
1997-06-21,0.39622828,0.05031962,0,128,2,2,2,10033.233333333334,1997-06-21 05:35:59.999971200
1997-06-22,0.36875445,0.05031962,0,128,2,2,2,10034.225,1997-06-22 05:24:00.000000000
1997-06-23,0.4132223,0.05031962,0,128,2,2,2,10035.216666666667,1997-06-23 05:12:00.000028800
1997-06-24,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-25,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-26,0.34672228,0.05031962,0,128,2,2,2,10038.2625,1997-06-26 06:18:00.000000000
1997-06-27,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-06-28,0.42092502,0.05031962,0,128,2,2,2,10040.245833333332,1997-06-28 05:53:59.999971200
1997-06-29,0.2730075,0.05031962,0,128,2,2,2,10041.2375,1997-06-29 05:42:00.000000000
1997-06-30,0.465871,0.05031962,0,128,2,2,2,10042.229166666666,1997-06-30 05:30:00.000028800
1997-07-01,0.41131306,0.05031962,0,128,2,2,2,10043.220833333333,1997-07-01 05:17:59.999971200
1997-07-02,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-03,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-04,0.3839493,0.05031962,0,128,2,2,2,10046.266666666666,1997-07-04 06:24:00.000028800
1997-07-05,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-06,0.39224645,0.05031962,0,128,2,2,2,10048.25,1997-07-06 06:00:00.000000000
1997-07-07,0.391911,0.05031962,0,128,2,2,2,10049.241666666667,1997-07-07 05:48:00.000028800
1997-07-08,0.35633567,0.05031962,0,128,2,2,2,10050.233333333334,1997-07-08 05:35:59.999971200
1997-07-09,0.3560594,0.05031962,0,128,2,2,2,10051.225,1997-07-09 05:24:00.000000000
1997-07-10,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-11,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-12,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-13,0.32456592,0.05031962,0,128,2,2,2,10055.258333333333,1997-07-13 06:11:59.999971200
1997-07-14,0.3355995,0.05031962,0,128,2,2,2,10056.25,1997-07-14 06:00:00.000000000
1997-07-15,0.35750487,0.05031962,0,128,2,2,2,10057.241666666667,1997-07-15 05:48:00.000028800
1997-07-16,0.33670527,0.05031962,0,128,2,2,2,10058.233333333334,1997-07-16 05:35:59.999971200
1997-07-17,0.3363132,0.05031962,0,128,2,2,2,10059.225,1997-07-17 05:24:00.000000000
1997-07-18,0.41148725,0.05031962,0,128,2,2,2,10060.216666666667,1997-07-18 05:12:00.000028800
1997-07-19,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-20,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-21,0.36804432,0.05031962,0,128,2,2,2,10063.2625,1997-07-21 06:18:00.000000000
1997-07-22,0.29330784,0.05031962,0,128,2,2,2,10064.254166666668,1997-07-22 06:06:00.000028800
1997-07-23,0.2938716,0.05031962,0,128,2,2,2,10065.245833333332,1997-07-23 05:53:59.999971200
1997-07-24,0.36167488,0.05031962,0,128,2,2,2,10066.2375,1997-07-24 05:42:00.000000000
1997-07-25,0.31980002,0.05031962,0,128,2,2,2,10067.229166666666,1997-07-25 05:30:00.000028800
1997-07-26,0.46108875,0.05031962,0,128,2,2,2,10068.220833333333,1997-07-26 05:17:59.999971200
1997-07-27,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-28,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-07-29,0.29920855,0.05031962,0,128,2,2,2,10071.266666666666,1997-07-29 06:24:00.000028800
1997-07-30,0.34637886,0.05031962,0,128,2,2,2,10072.258333333333,1997-07-30 06:11:59.999971200
1997-07-31,0.27510354,0.05031962,0,128,2,2,2,10073.247251180555,1997-07-31 05:56:02.502038400
1997-08-01,0.32691276,0.05031962,0,128,2,2,2,10074.2375,1997-08-01 05:42:00.000000000
1997-08-02,0.3387653,0.05031962,0,128,2,2,2,10075.229166666666,1997-08-02 05:30:00.000028800
1997-08-03,0.31589538,0.05031962,0,128,2,2,2,10076.222251180556,1997-08-03 05:20:02.502038400
1997-08-04,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-08-05,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-08-06,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-08-07,0.35251495,0.05031962,0,128,2,2,2,10080.258333333333,1997-08-07 06:11:59.999971200
1997-08-08,0.38216248,0.05031962,0,128,2,2,2,10081.25,1997-08-08 06:00:00.000000000
1997-08-09,0.3743008,0.05031962,0,128,2,2,2,10082.241666666667,1997-08-09 05:48:00.000028800
1997-08-10,0.37434158,0.05031962,0,128,2,2,2,10083.233333333334,1997-08-10 05:35:59.999971200
1997-08-11,0.36430222,0.05031962,0,128,2,2,2,10084.225,1997-08-11 05:24:00.000000000
1997-08-12,0.4101605,0.05031962,0,128,2,2,2,10085.216666666667,1997-08-12 05:12:00.000028800
1997-08-13,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-08-14,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-08-15,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-08-16,0.31827086,0.05031962,0,128,2,2,2,10089.254166666668,1997-08-16 06:06:00.000028800
1997-08-17,0.4097848,0.05031962,0,128,2,2,2,10090.245833333332,1997-08-17 05:53:59.999971200
1997-08-18,0.39279026,0.05031962,0,128,2,2,2,10091.2375,1997-08-18 05:42:00.000000000
1997-08-19,0.35249808,0.05031962,0,128,2,2,2,10092.229166666666,1997-08-19 05:30:00.000028800
1997-08-20,0.38421598,0.05031962,0,128,2,2,2,10093.220833333333,1997-08-20 05:17:59.999971200
1997-08-21,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-08-22,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
1997-08-23,0.361854,0.05031962,0,128,2,2,2,10096.266666666666,1997-08-23 06:24:00.000028800
1997-08-24,0.3380511,0.05031962,0,128,2,2,2,10097.258333333333,1997-08-24 06:11:59.999971200
1997-08-25,0.36090824,0.05031962,0,128,2,2,2,10098.245833333332,1997-08-25 05:53:59.999971200
1997-08-26,0.3711793,0.05031962,0,128,2,2,2,10099.2375,1997-08-26 05:42:00.000000000
1997-08-27,0.38109064,0.05031962,0,128,2,2,2,10100.229166666666,1997-08-27 05:30:00.000028800
